CNT,CNTSCHID,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC162Q01SA,SC011Q01TA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC002Q01TA,SC002Q02TA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,avg_cog,med_cog,avg_math,med_math,avg_read,med_read,avg_science,med_science
HUN,34800029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,0,0,6,6,83,83,0,0
HUN,34800030,4,1,100,0,0,0,NA,1,1,2,2,1,1,1,995,67,114,2,NA,NA,44,0,56,2,0,0,2,1,2,2,1,2,2,2,1,1,1,1,0348002,5,31,23,12,0,0,0,5.633333333333334,1.5,37.4,35.5,14.1,6.5
HUN,34800031,4,2,95,0,0,5,2,1,1,1,1,1,1,1,159,118,22,3,NA,NA,17,2,5,1,0,0,3,1,2,2,2,2,2,1,1,1,1,2,0348002,NA,72,25,NA,15,0,0,19.333333333333332,21,59,61,0,0
HUN,34800032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,0,0,5.75,2,70.25,69.5,42.5,32.5
HUN,34800033,4,2,95,0,0,5,2,2,2,1,1,1,1,1,216,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,1,1,1,1,2,0348002,15,10,30,10,NA,0,0,8.941176470588236,2.5,58.05882352941177,45.5,9.588235294117649,8
HUN,34800034,4,1,NA,NA,NA,NA,1,1,2,2,1,1,1,1,352,630,58,2,NA,NA,11,0,47,2,0,0,4,2,2,1,1,2,2,2,1,1,1,2,0348002,2,15,5,30,0,0,0,3.9705882352941178,2.5,49.05882352941177,42,11.735294117647058,10
HUN,34800035,3,1,100,NA,NA,NA,2,2,2,1,1,1,1,1,164,114,25,2,NA,NA,24,2,22,1,5,0,4,2,2,2,1,2,2,2,1,2,2,2,0348002,1,10,15,1,NA,0,0,4.8125,1,42.375,39.5,12.53125,14
HUN,34800036,4,1,100,0,0,0,1,1,1,1,1,1,1,1,279,400,68,2,NA,NA,1,0,67,2,3,0,6,1,1,1,1,2,1,1,1,1,2,2,0348002,NA,17,20,5,NA,0,0,6.2,5,48.65714285714286,44,12.628571428571428,9
HUN,34800037,1,2,100,0,0,0,2,3,1,1,1,1,1,1,36,42,14,2,NA,NA,12,NA,1,NA,1,NA,1,1,2,2,2,1,2,1,1,1,1,1,0348002,0,5,40,80,50,0,0,21,21,46,46,0,0
HUN,34800038,2,1,100,0,0,0,2,3,1,1,1,1,1,1,76,67,18,4,NA,NA,11,3,7,1,0,0,2,1,1,2,1,2,2,1,1,2,1,2,0348002,NA,30,60,25,10,0,0,3,0,33.333333333333336,33,12,15
HUN,34800039,3,1,90,0,0,10,2,1,2,1,2,1,1,1,227,62,40,1,NA,NA,27,NA,16,1,0,0,1,2,1,1,1,2,1,1,1,1,2,2,0348002,25,5,25,2,NA,0,0,16.875,4,80.75,55,24.375,6.5
HUN,34800040,4,1,100,NA,NA,NA,2,1,2,1,1,1,1,1,418,394,68,6,NA,NA,0,0,68,6,2,0,6,1,1,1,1,1,1,1,1,1,1,2,0348001,NA,95,20,2,15,0,0,5.714285714285714,5,50.457142857142856,46,16.428571428571427,13
HUN,34800041,3,1,100,0,0,0,1,1,2,1,2,1,1,1,NA,NA,30,NA,NA,NA,1,NA,29,NA,11,NA,5,2,1,NA,1,2,2,1,1,1,1,2,0348002,1,84,23,5,NA,0,0,10.352941176470589,4.5,48.97058823529411,41,13.794117647058824,4.5
HUN,34800042,3,1,100,NA,NA,NA,NA,1,1,1,1,1,1,1,95,87,20,7,NA,NA,16,4,4,3,0,0,NA,2,2,1,2,2,2,1,1,1,1,2,0348002,NA,25,31,20,22,0,0,0,0,56,56,65,65
HUN,34800043,4,1,100,0,0,0,2,1,1,1,1,1,1,1,140,247,29,4,NA,NA,1,1,28,3,13,0,9,1,1,1,1,2,1,1,1,2,1,1,0348002,0,20,10,5,5,0,0,6.8,7,49.03333333333333,41,9.566666666666666,0
HUN,34800044,2,1,99,0,1,0,1,1,2,1,1,1,1,1,320,310,67,3,NA,NA,57,3,10,0,0,0,3,1,2,2,2,2,2,1,1,2,1,2,0348002,NA,59,10,NA,NA,0,0,8.166666666666666,5,43.25,42,11.75,6.5
HUN,34800045,2,2,99,NA,1,NA,2,1,2,1,1,1,1,1,198,NA,20,4,NA,NA,3,NA,20,NA,1,NA,3,2,1,2,1,2,2,2,1,1,1,1,0348002,7,10,15,5,5,0,0,8,7.5,38.9375,38,5.6875,0
HUN,34800046,2,1,99,0,1,0,1,1,2,2,1,1,1,1,78,84,31,0,NA,NA,0,0,31,0,0,0,3,2,2,2,1,1,2,2,1,1,1,1,0348001,2,40,26,7,0,0,0,7.529411764705882,4,40.55882352941177,38,10.264705882352942,7.5
HUN,34800047,3,1,100,0,0,0,2,1,1,1,1,1,1,1,356,614,92,7,NA,NA,35,2,50,5,7,0,9,2,2,1,1,2,2,1,1,1,1,2,0348002,4,18,16,NA,NA,0,0,4.514285714285714,3,41.4,40,9.114285714285714,5
HUN,34800048,4,2,100,0,0,0,2,1,2,2,1,1,1,1,285,445,58,3,NA,NA,8,2,38,1,12,0,5,2,1,1,1,2,2,2,1,1,1,1,0348002,2,3,5,0,2,0,0,8.612903225806452,5,41.29032258064516,40,8.741935483870968,2
HUN,34800050,1,1,100,0,0,0,2,1,2,2,2,1,1,1,156,147,36,NA,NA,NA,31,NA,5,NA,0,NA,3,1,1,1,1,2,2,1,1,1,1,2,0348002,0,70,28,5,83,0,0,2.5,0,62.25,47.5,18.25,23.5
HUN,34800051,5,1,100,0,0,0,1,1,1,1,1,1,1,1,357,337,47,15,NA,NA,NA,1,47,14,1,0,4,1,2,1,1,1,2,1,1,1,1,2,0348002,0,34,8,1,0,0,0,6.181818181818182,4,62.09090909090909,46,15.515151515151516,7
HUN,34800052,2,1,98,NA,1,1,1,1,1,1,1,1,1,1,183,187,35,1,NA,NA,31,1,4,0,0,0,7,1,2,2,1,2,2,1,1,2,2,2,0348002,0,80,60,10,20,0,0,8,7,40.4,36,5.6,0
HUN,34800053,4,2,95,0,0,5,2,1,2,1,1,1,1,1,87,153,25,0,NA,NA,0,0,25,0,1,0,4,1,2,1,1,2,2,1,1,1,2,2,0348001,0,35,15,1,0,0,0,5.71875,3,46.53125,42,14.90625,15.5
HUN,34800054,3,1,100,0,0,0,1,2,1,2,2,2,1,2,500,314,76,0,NA,NA,17,0,49,0,0,0,3,2,2,2,1,2,2,2,1,1,2,1,0348002,1,5,3,1,1,0,0,6.7407407407407405,0,53.111111111111114,45,12.851851851851851,10
HUN,34800055,5,1,100,0,0,0,1,1,2,1,1,1,1,1,281,26,40,4,NA,NA,8,1,31,3,0,0,4,2,1,2,1,2,2,2,1,2,2,2,0348002,2,10,20,0,30,0,0,6.588235294117647,5,44.3235294117647,39,11.294117647058824,6
HUN,34800056,4,1,100,0,0,0,1,3,1,1,1,1,1,1,366,286,73,3,NA,NA,10,0,63,3,0,0,5,1,2,1,1,2,2,2,1,1,1,2,0348002,0,7,10,3,0,0,0,5.9393939393939394,4,44.90909090909091,41,10.393939393939394,0
HUN,34800057,2,2,100,NA,NA,NA,2,1,1,1,1,1,1,1,28,23,7,1,NA,NA,1,0,6,1,0,0,1,1,1,2,1,2,2,1,1,2,1,2,0348002,30,20,10,NA,NA,0,0,6.714285714285714,3,43,37,10.285714285714286,0
HUN,34800058,2,1,100,0,0,0,NA,1,2,2,2,2,1,2,331,210,54,2,NA,NA,13,NA,31,2,0,0,2,2,2,2,2,2,2,2,1,1,1,1,0348002,2,10,5,NA,1,0,0,6.0588235294117645,3,42.73529411764706,37.5,11.970588235294118,7
HUN,34800059,4,1,99,0,0,1,2,3,1,2,2,2,1,1,452,108,54,1,NA,NA,12,0,27,1,13,0,4,2,2,2,1,2,2,1,1,1,1,2,0348002,1,15,15,1,NA,0,0,4.823529411764706,3.5,42.23529411764706,36.5,10.705882352941176,8
HUN,34800060,2,1,70,0,0,30,NA,2,2,2,1,1,1,1,270,31,28,2,NA,NA,13,1,13,1,1,0,3,2,2,2,1,2,2,2,1,2,1,2,0348002,3,3,5,1,NA,0,0,6.392857142857143,3.5,43.785714285714285,38,11.071428571428571,6.5
HUN,34800061,2,2,0,0,0,100,1,1,2,2,1,1,1,2,174,141,39,3,NA,NA,1,1,36,2,7,0,4,1,1,1,1,2,2,2,1,1,1,2,0348002,NA,8,15,2,40,0,0,10.971428571428572,4,49.22857142857143,38,14.285714285714286,7
HUN,34800062,3,2,99,0,1,0,NA,1,2,1,1,1,1,1,512,520,93,0,NA,NA,33,0,60,0,0,0,4,1,1,1,1,2,2,1,1,1,1,2,0348002,1,39,39,1,1,0,0,5.457142857142857,3,42.457142857142856,39,12.257142857142858,5
HUN,34800063,3,1,100,NA,NA,NA,1,2,2,1,1,NA,1,1,NA,NA,61,NA,NA,NA,58,NA,3,NA,0,NA,4,1,1,2,2,2,2,1,1,2,1,2,0348002,NA,30,30,10,NA,0,0,10,0,46,32,35.333333333333336,13
HUN,34800064,2,2,95,0,0,5,1,1,1,1,1,1,1,1,165,164,24,10,NA,NA,14,5,10,5,0,2,4,2,2,1,1,2,2,1,1,1,1,2,0348001,5,35,15,10,10,0,0,11,0.5,54.65,36.5,19.45,8.5
HUN,34800065,3,1,100,NA,NA,NA,1,1,2,2,2,2,1,2,380,326,71,4,NA,NA,36,1,35,1,0,0,3,1,1,2,1,2,2,1,1,1,1,2,0348002,5,25,45,5,0,0,0,4.352941176470588,3,38.6764705882353,35,9.735294117647058,6
HUN,34800066,1,1,100,0,0,0,2,3,1,1,1,1,1,1,131,149,23,2,NA,NA,19,2,4,0,0,0,2,1,2,2,2,2,2,1,1,1,1,2,0348002,NA,30,50,25,25,0,0,8.25,2,70.25,44.5,8.75,8.5
HUN,34800067,3,1,100,0,0,0,NA,2,2,1,2,1,1,1,287,401,45,5,NA,NA,5,0,40,5,16,1,5,1,2,2,1,2,2,1,1,1,1,1,0348001,0,30,20,10,0,0,0,7.352941176470588,5.5,60,47,15.382352941176473,2.5
HUN,34800068,4,1,100,0,0,0,1,1,1,1,1,1,1,1,89,526,46,3,NA,NA,5,0,41,3,0,0,4,2,2,1,1,2,2,2,1,2,1,1,0348002,0,10,30,7,0,0,0,5.735294117647059,3.5,42.911764705882355,42,11.352941176470589,12
HUN,34800069,4,2,80,0,3,17,2,1,1,1,1,1,1,1,248,171,38,21,NA,NA,3,8,33,11,2,2,5,1,1,1,1,1,2,1,1,1,2,2,0348001,NA,34,36,12,13,0,0,8.09375,7,48.65625,44,12.46875,8.5
HUN,34800070,3,1,97,0,2,1,1,2,1,1,1,1,1,1,180,331,50,2,NA,NA,8,1,24,1,18,0,5,1,1,1,1,1,2,1,1,2,1,1,0348001,0,10,20,4,12,0,0,6.67741935483871,5,35.935483870967744,34,12.290322580645162,1
HUN,34800071,1,2,70,0,0,30,2,3,1,1,1,1,1,1,118,79,19,5,NA,NA,19,5,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,40,3,NA,19,0,0,2.4,0,57.4,24,7.4,4
HUN,34800072,3,1,100,NA,NA,NA,1,1,2,1,2,1,1,1,96,128,17,0,NA,NA,0,0,17,0,6,0,4,2,1,1,1,2,2,1,1,1,1,2,0348001,1,10,20,4,5,0,0,6.935483870967742,5,49.54838709677419,42,15.612903225806452,7
HUN,34800073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,0,0,15.333333333333334,10,88.33333333333333,42,1.3333333333333333,0
HUN,34800074,1,1,100,NA,NA,NA,2,1,2,2,2,1,1,1,63,67,16,4,NA,NA,16,4,2,1,0,0,2,1,1,2,2,2,2,1,1,1,1,2,0348002,NA,10,40,3,20,0,0,0,0,23,23,12,12
HUN,34800075,3,1,100,0,0,0,1,1,1,1,1,1,1,1,316,464,63,16,NA,NA,0,0,63,16,2,0,5,1,NA,1,1,NA,NA,1,1,NA,NA,NA,0348001,NA,68,23,13,NA,0,0,7.382352941176471,4.5,52.1764705882353,45.5,14.029411764705882,6
HUN,34800076,3,1,95,0,5,0,1,1,1,1,1,1,1,1,447,582,79,5,NA,NA,17,1,59,3,3,1,6,1,2,1,1,1,2,1,1,1,1,2,0348001,NA,85,75,5,1,0,0,7.828571428571428,8,50.51428571428571,46,18.428571428571427,10
HUN,34800077,3,1,100,NA,NA,NA,2,1,1,1,1,1,1,1,153,169,31,7,NA,NA,NA,1,31,5,NA,NA,1,1,1,1,1,2,1,1,1,1,1,2,0348001,1,30,10,7,0,0,0,5.757575757575758,6,45.84848484848485,41,13.242424242424242,10
HUN,34800078,5,1,100,0,0,0,2,1,1,1,1,1,1,1,363,377,70,3,NA,NA,20,0,50,3,0,0,5,2,2,2,1,2,2,1,1,1,2,2,0348002,NA,38,40,21,10,0,0,5.84375,4,58.8125,45,14.875,15
HUN,34800079,1,1,100,0,0,0,1,1,1,1,1,1,1,1,59,68,17,2,NA,NA,10,2,6,NA,1,NA,2,1,1,1,2,2,2,1,1,2,1,1,0348002,NA,25,31,7,10,0,0,0,0,60,60,23,23
HUN,34800080,2,1,100,0,0,0,2,3,1,1,1,1,1,1,186,160,38,8,NA,NA,NA,8,5,0,0,0,2,1,1,1,2,2,2,1,1,1,1,2,0348002,0,50,40,0,94,0,0,12.2,2,40,42,7.2,5
HUN,34800081,2,1,99,0,1,0,1,3,1,1,1,1,1,1,269,499,56,6,NA,NA,9,0,41,6,0,0,4,2,2,1,1,2,2,1,1,1,1,2,0348001,1,20,30,2,0,0,0,5.424242424242424,6,54.03030303030303,44,13.93939393939394,10
HUN,34800082,2,2,95,0,0,5,1,2,1,1,1,1,1,1,165,164,24,10,NA,NA,14,5,10,5,0,2,1,2,2,1,1,2,2,1,1,1,1,2,0348001,5,35,10,10,10,0,0,23.285714285714285,9,103.85714285714286,79,7,6
HUN,34800083,2,1,100,0,0,0,1,1,2,1,2,1,1,1,246,318,46,2,NA,NA,0,1,46,1,9,0,1,1,2,2,1,2,2,1,1,1,1,2,0348002,NA,10,5,1,NA,0,0,6.916666666666667,6,41.25,40,10.416666666666666,1.5
HUN,34800085,2,1,100,0,0,0,2,1,1,1,1,1,1,1,206,17,26,3,NA,NA,3,1,23,2,5,2,2,2,2,2,1,2,2,1,1,1,1,1,0348002,2,60,7,2,2,0,0,6.911764705882353,5.5,51.35294117647059,43,17.352941176470587,9.5
HUN,34800087,3,1,100,0,0,0,2,1,1,1,1,1,1,1,728,365,88,4,NA,NA,37,2,38,1,2,0,3,1,1,1,1,1,2,2,1,1,1,1,0348002,9,2,0,1,0,0,0,8.454545454545455,2,50.333333333333336,41,13.454545454545457,0
HUN,34800088,5,1,100,0,0,0,1,3,1,1,1,1,1,1,289,295,40,6,NA,NA,6,2,20,4,14,0,9,1,1,2,1,1,2,1,1,2,2,1,0348001,0,70,80,20,10,0,0,9.705882352941176,7.5,55.6764705882353,45,13.470588235294118,14.5
HUN,34800089,1,1,100,0,0,0,2,1,2,2,2,2,1,1,48,27,9,9,NA,NA,7,8,2,1,0,0,1,2,2,2,2,2,2,1,2,1,1,2,0348002,NA,48,52,50,80,0,0,5.5,2,37.75,37,11.5,4.5
HUN,34800090,4,1,100,0,0,0,1,3,2,1,1,1,1,2,378,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,2,2,2,1,1,1,1,0348002,5,53,37,2,3,0,0,5.419354838709677,3,44.645161290322584,42,16.516129032258064,11
HUN,34800091,4,1,100,0,0,0,NA,1,2,1,1,1,1,1,95,258,70,2,NA,NA,61,2,61,2,0,0,1,2,2,2,1,2,2,2,1,1,1,2,0348002,3,25,45,20,NA,0,0,4.676470588235294,1,51,40,12.823529411764708,9.5
HUN,34800092,5,1,100,0,0,0,NA,1,2,1,1,1,1,1,351,307,60,7,NA,NA,0,0,55,7,5,0,4,1,1,1,1,1,1,1,1,1,1,2,0348002,0,84,17,1,0,0,0,7.59375,8,59.84375,49,17.78125,9.5
HUN,34800093,3,1,100,NA,NA,NA,1,3,2,2,2,2,1,1,364,110,63,1,NA,NA,24,0,39,1,0,0,4,2,2,1,1,2,2,2,1,2,1,1,0348001,1,21,21,1,NA,0,0,7.428571428571429,4,46.48571428571429,41,13.285714285714286,2
HUN,34800095,2,1,100,0,0,0,1,1,1,1,1,1,1,1,409,358,84,1,NA,NA,71,1,13,0,0,0,2,1,2,2,2,2,2,1,1,1,1,2,0348002,NA,14,22,NA,100,0,0,3,0,39,34,5,3
HUN,34800096,3,1,100,0,0,0,1,1,2,2,2,1,1,1,723,123,39,8,NA,NA,1,0,38,8,0,0,4,2,1,2,1,2,2,1,1,1,2,2,0348001,2,15,4,NA,NA,0,0,6.588235294117647,1.5,42.5,34,11.058823529411764,8
HUN,34800097,2,1,98,1,1,0,1,2,2,2,2,2,1,1,184,224,43,2,NA,NA,40,1,3,1,0,0,3,1,2,1,2,2,2,1,1,2,1,1,0348002,NA,22,24,10,10,0,0,3.8,0,71.2,40,26.6,14
HUN,34800098,1,1,100,0,0,0,2,2,1,1,1,1,1,1,46,40,11,2,NA,NA,10,2,1,0,0,0,1,1,2,2,1,1,1,1,1,1,1,2,0348002,1,66,90,55,20,0,0,27.666666666666668,30,39,39,14.333333333333334,0
HUN,34800099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,0,0,7.151515151515151,6,47.15151515151515,45,12.393939393939394,8
HUN,34800100,3,2,80,0,0,20,NA,1,1,1,1,1,1,1,286,370,61,1,NA,NA,40,1,21,0,0,0,3,1,1,2,1,2,2,2,1,1,1,2,0348002,0,58,92,7,17,0,0,7.263157894736843,5,64.3157894736842,52,15.263157894736842,9
HUN,34800101,3,1,100,0,0,0,2,1,1,1,1,1,1,1,350,550,35,0,NA,NA,35,0,20,0,5,0,3,2,1,2,1,2,2,2,1,1,2,2,0348002,6,12,13,NA,NA,0,0,12.233333333333333,4.5,43,32.5,14.2,4
HUN,34800102,4,2,100,0,0,0,2,1,2,1,1,1,1,1,356,421,62,5,NA,NA,1,1,61,4,13,0,6,1,1,1,1,1,1,1,1,1,1,1,0348001,NA,20,10,6,10,0,0,6.666666666666667,7,47.57575757575758,44,13.151515151515152,9
HUN,34800103,3,2,100,0,0,0,NA,1,1,1,1,1,1,1,213,166,36,5,NA,NA,13,5,23,0,0,0,9,1,2,2,1,2,2,1,1,1,1,1,0348002,30,3,6,NA,NA,0,0,0,0,50,50,13,13
HUN,34800104,5,1,100,0,0,0,1,1,1,1,1,1,1,1,136,105,42,2,NA,NA,33,1,9,1,0,0,1,1,2,2,2,2,2,1,1,1,1,1,0348002,NA,78,68,1,2,0,0,10.571428571428571,4,55.857142857142854,40,20.142857142857142,0
HUN,34800105,3,2,95,0,0,5,1,2,2,1,1,1,1,1,421,637,90,4,NA,NA,32,3,57,1,1,0,3,1,1,2,1,2,2,1,1,2,2,2,0348002,1,20,49,28,0,0,0,6.363636363636363,3,55.121212121212125,46,14.242424242424242,15
HUN,34800106,2,1,90,0,0,10,NA,2,2,1,1,1,1,1,87,82,30,3,NA,NA,11,3,19,0,0,0,1,2,1,1,2,2,2,1,1,2,2,2,0348002,6,5,13,1,NA,0,0,7.40625,1.5,41.59375,36.5,10.6875,6.5
HUN,34800107,3,2,100,0,0,0,1,1,1,1,2,1,1,1,36,57,20,1,NA,NA,6,1,14,0,0,0,2,1,1,2,1,2,2,1,1,1,2,2,0348001,10,12,50,10,93,0,0,8.5,4,65.8125,47,14.3125,10.5
HUN,34800108,1,1,60,0,0,40,1,1,1,1,2,2,1,2,146,21,22,10,NA,NA,8,4,11,3,0,0,1,2,2,2,1,2,2,1,1,1,1,2,0348002,12,20,14,1,2,0,0,7,3,74,43,8.555555555555555,0
HUN,34800109,3,2,72,0,0,28,2,1,1,1,1,1,1,1,302,441,56,NA,NA,NA,2,NA,52,NA,2,NA,5,1,1,2,1,2,2,1,1,1,1,1,0348001,0,50,20,7,2,0,0,6.428571428571429,5,58.25714285714286,46,16,10
HUN,34800110,1,1,100,0,0,0,1,2,2,1,1,1,1,1,63,54,12,1,NA,NA,10,1,2,NA,0,NA,2,2,2,2,2,2,2,2,1,2,1,2,0348002,NA,30,15,3,NA,0,0,6.8,0,43.4,37,25.6,18
HUN,34800111,1,1,100,0,0,0,2,3,1,1,1,1,1,2,50,51,10,NA,NA,NA,10,NA,0,NA,4,NA,2,2,2,1,1,1,1,1,1,1,1,1,0348002,1,31,22,NA,NA,0,0,5,5,28,28,10,10
HUN,34800112,2,2,70,0,0,30,2,2,1,1,1,1,1,1,119,93,18,1,NA,NA,13,1,5,0,0,0,1,1,1,2,1,2,2,1,1,1,1,2,0348001,NA,80,25,20,25,0,0,0,0,50,50,17,17
HUN,34800113,1,1,100,0,0,0,NA,1,2,1,2,1,1,1,55,65,15,2,NA,NA,13,1,2,0,0,0,1,2,2,2,2,2,2,1,1,2,1,1,0348002,0,37,81,16,10,0,0,8.333333333333334,2,30.666666666666668,29,23,7
HUN,34800114,1,2,100,NA,NA,NA,1,3,2,1,1,1,1,2,136,142,26,NA,NA,NA,21,NA,5,NA,NA,NA,2,2,1,2,2,1,2,1,1,1,1,1,0348002,NA,20,60,80,15,0,0,6.25,1.5,37.25,33.5,7.75,7
HUN,34800115,3,1,99,0,1,0,NA,3,2,2,1,1,1,1,NA,NA,42,3,NA,NA,NA,NA,42,3,1,NA,4,1,1,1,1,2,2,1,1,1,1,2,0348001,0,90,10,10,2,0,0,7.416666666666667,9,57.083333333333336,47.5,15.291666666666666,6.5
HUN,34800116,3,1,100,0,0,0,1,1,2,1,1,1,1,1,238,435,50,15,NA,NA,1,NA,49,15,0,0,3,1,1,1,1,2,2,2,1,1,1,1,0348002,NA,22,18,1,NA,0,0,6.676470588235294,8.5,63.88235294117647,48,16.970588235294116,10.5
HUN,34800117,1,1,100,NA,NA,NA,2,3,2,1,1,1,1,1,68,53,16,3,NA,NA,16,3,2,0,0,0,2,2,2,2,1,2,2,1,1,2,2,2,0348002,NA,14,7,18,3,0,0,15,5,44.333333333333336,45,16.666666666666668,6
HUN,34800118,2,2,100,0,0,0,1,1,2,2,2,1,1,1,127,178,27,3,NA,NA,0,0,27,3,0,0,4,1,1,1,1,2,2,2,1,2,2,2,0348002,1,50,1,10,5,0,0,7.235294117647059,6.5,52.85294117647059,43,17.794117647058822,11
HUN,34800119,5,2,100,NA,NA,NA,1,3,2,1,1,1,1,1,86,395,35,15,NA,NA,5,12,30,3,2,1,4,2,1,2,1,2,2,1,2,1,1,2,0348002,4,5,18,12,1,0,0,6,3.5,48.61764705882353,41,11.058823529411764,8
HUN,34800120,3,2,100,0,0,0,1,3,2,2,1,1,1,1,271,291,55,4,NA,NA,28,3,27,1,2,0,6,1,1,2,1,2,2,1,1,1,1,2,0348001,0,59,23,4,0,0,0,31.666666666666668,4,30.333333333333332,30,5.333333333333333,0
HUN,34800121,4,2,90,0,0,10,2,1,1,2,2,1,1,1,220,295,44,6,NA,NA,44,6,44,6,0,0,4,1,1,1,1,2,2,1,1,1,1,1,0348002,NA,7,38,5,10,0,0,9.6,5,46.6,42,12.466666666666669,8.5
HUN,34800122,3,1,100,NA,NA,NA,2,1,1,1,1,1,1,1,213,233,40,3,NA,NA,35,2,5,1,0,0,4,1,2,1,1,2,2,1,1,1,1,2,0348002,0,70,NA,NA,NA,0,0,11,11,48,48,0,0
HUN,34800123,2,1,100,0,0,0,2,1,2,1,1,1,1,1,149,130,33,2,NA,NA,32,2,1,0,0,0,2,1,2,1,2,2,2,1,1,1,1,2,0348002,0,0,6,0,0,0,0,3.25,0,86.375,53.5,16.75,13.5
HUN,34800124,2,1,100,0,0,0,1,1,1,1,2,1,1,2,111,54,20,1,NA,NA,10,0,5,0,0,0,2,2,2,2,2,2,2,2,1,1,1,2,0348002,3,50,10,10,0,0,0,7.774193548387097,2,50.483870967741936,38,13.290322580645162,5
HUN,34800125,2,1,100,0,0,0,2,1,1,1,2,1,1,1,120,85,24,0,NA,NA,21,0,3,0,0,0,2,1,1,2,2,2,2,1,1,1,1,2,0348002,NA,20,12,NA,NA,0,0,9,2.5,79.25,60,32.5,11
HUN,34800126,5,1,100,NA,NA,NA,NA,1,2,1,1,1,1,1,281,298,47,2,NA,NA,13,2,29,NA,5,NA,2,2,2,2,1,2,2,2,1,1,1,2,0348002,4,25,15,NA,NA,0,0,7.4,3,51.04,40,16.28,11
HUN,34800127,3,1,98,0,2,0,2,2,2,1,1,1,1,1,180,275,36,1,NA,NA,5,0,31,1,0,0,5,1,2,1,1,2,2,1,1,1,1,2,0348001,0,15,3,1,1,0,0,6.411764705882353,4.5,45.3235294117647,45,12.794117647058824,11
HUN,34800128,4,2,85,NA,15,0,2,1,1,1,1,1,1,1,372,398,64,21,NA,NA,8,5,54,16,2,1,4,1,1,1,1,1,1,1,1,1,1,1,0348001,0,100,10,7,90,0,0,9.294117647058824,6.5,65.67647058823529,48,18.235294117647054,12.5
HUN,34800129,3,1,99,0,0,1,1,1,2,2,1,1,1,1,124,79,20,1,NA,NA,9,0,11,0,0,0,1,2,1,1,1,2,2,2,1,1,1,2,0348002,NA,1,12,2,NA,0,0,7.235294117647059,0.5,41.23529411764706,36,13.705882352941176,8.5
HUN,34800130,1,1,100,0,0,0,2,3,1,1,1,1,1,1,94,101,18,4,NA,NA,18,1,18,3,0,0,3,2,2,2,2,2,2,1,2,2,2,2,0348002,1,5,30,5,2,0,0,4.75,1.5,44.25,31,18.25,12
HUN,34800131,3,1,100,0,0,0,1,3,1,1,1,1,1,1,126,199,48,1,NA,NA,9,0,33,0,8,0,4,2,2,1,1,2,2,2,1,2,1,2,0348002,1,30,25,0,0,0,0,7.333333333333333,3,53.72727272727273,41,11.151515151515152,10
HUN,34800132,5,1,95,0,5,0,1,1,1,1,1,1,1,1,438,499,78,5,NA,NA,12,2,61,0,5,0,6,1,1,1,1,2,2,2,1,2,1,1,0348002,0,37,40,17,48,0,0,8.090909090909092,5,51.121212121212125,46,14.727272727272728,12
HUN,34800133,4,1,100,0,0,0,1,3,2,2,2,2,1,1,684,90,67,2,NA,NA,23,1,41,1,20,0,3,2,2,2,2,2,2,2,1,2,1,2,0348002,5,0,2,2,0,0,0,4.846153846153846,2,45.07692307692308,38,7.8076923076923075,5.5
